"Nebikon";"6244";"LU"
"Necker";"9126";"SG"
"Neerach";"8173";"ZH"
"Neftenbach";"8413";"ZH"
"Neggio";"6991";"TI"
"Neirivue";"1669";"FR"
"Nendeln";"9485";"LI"
"Nennigkofen";"4574";"SO"
"Nenzlingen";"4224";"BL"
"Neschwil";"8484";"ZH"
"Nesselnbach";"5524";"AG"
"Nesslau";"9650";"SG"
"Netstal";"8754";"GL"
"Neu St. Johann";"9652";"SG"
"Neuchâtel";"2000";"NE"
"Neudorf";"6025";"LU"
"Neuendorf";"4623";"SO"
"Neuenegg";"3176";"BE"
"Neuenhof";"5432";"AG"
"Neuenkirch";"6206";"LU"
"Neuhaus SG";"8732";"SG"
"Neuhausen am Rheinfall";"8212";"SH"
"Neuheim";"6345";"ZG"
"Neukirch (Egnach)";"9315";"TG"
"Neukirch an der Thur";"9217";"TG"
"Neunkirch";"8213";"SH"
"Neuwilen";"8566";"TG"
"Neuägeri";"6314";"ZG"
"Neyruz FR";"1740";"FR"
"Neyruz-sur-Moudon";"1515";"VD"
"Nidau";"2560";"BE"
"Nidfurn";"8772";"GL"
"Niederbipp";"4704";"BE"
"Niederbuchsiten";"4626";"SO"
"Niederbüren";"9246";"SG"
"Niederdorf";"4435";"BL"
"Niedergampel";"3945";"VS"
"Niedergesteln";"3942";"VS"
"Niederglatt SG";"9240";"SG"
"Niederglatt ZH";"8172";"ZH"
"Niedergösgen";"5013";"SO"
"Niederhasli";"8155";"ZH"
"Niederhelfenschwil";"9527";"SG"
"Niederhünigen";"3504";"BE"
"Niederlenz";"5702";"AG"
"Niedermuhlern";"3087";"BE"
"Niederneunforn";"8525";"TG"
"Niederrickenbach";"6383";"NW"
"Niederried b. Interlaken";"3853";"BE"
"Niederried b. Kallnach";"3283";"BE"
"Niederrohrdorf";"5443";"AG"
"Niederscherli";"3145";"BE"
"Niederstetten";"9249";"SG"
"Niederstocken";"3632";"BE"
"Niederteufen";"9052";"AR"
"Niederurnen";"8867";"GL"
"Niederuzwil";"9244";"SG"
"Niederwald";"3989";"VS"
"Niederwangen b. Bern";"3172";"BE"
"Niederweningen";"8166";"ZH"
"Niederwil AG";"5524";"AG"
"Niederwil SG";"9203";"SG"
"Niederwil SO";"4523";"SO"
"Niederönz";"3362";"BE"
"Niederösch";"3424";"BE"
"Nierlet-les-Bois";"1772";"FR"
"Niouc";"3960";"VS"
"Niva (Vallemaggia)";"6683";"TI"
"Nivo";"6746";"TI"
"Nods";"2518";"BE"
"Noflen BE";"3116";"BE"
"Nohl";"8212";"ZH"
"Noiraigue";"2103";"NE"
"Noréaz";"1757";"FR"
"Nottwil";"6207";"LU"
"Novaggio";"6986";"TI"
"Novalles";"1431";"VD"
"Novazzano";"6883";"TI"
"Noville";"1845";"VD"
"Noës";"3976";"VS"
"Nufenen";"7437";"GR"
"Nuglar";"4412";"SO"
"Nunningen";"4208";"SO"
"Nussbaumen AG";"5415";"AG"
"Nussbaumen TG";"8537";"TG"
"Nusshof";"4453";"BL"
"Nuvilly";"1485";"FR"
"Nyon";"1260";"VD"
"Näfels";"8752";"GL"
"Nänikon";"8606";"ZH"
"Némiaz (Chamoson)";"1955";"VS"
"Nürensdorf";"8309";"ZH"
"Obbürgen";"6363";"NW"
"Oberaach";"8587";"TG"
"Oberarth";"6414";"SZ"
"Oberbalm";"3096";"BE"
"Oberbalmberg";"4524";"SO"
"Oberbipp";"4538";"BE"
"Oberbuchsiten";"4625";"SO"
"Oberburg";"3414";"BE"
"Oberbussnang";"9565";"TG"
"Oberbüren";"9245";"SG"
"Oberbütschel";"3088";"BE"
"Oberdiessbach";"3672";"BE"
"Oberdorf BL";"4436";"BL"
"Oberdorf NW";"6370";"NW"
"Oberdorf SO";"4515";"SO"
"Oberegg";"9413";"AI"
"Oberembrach";"8425";"ZH"
"Oberems";"3948";"VS"
"Oberengstringen";"8102";"ZH"
"Oberentfelden";"5036";"AG"
"Oberflachs";"5108";"AG"
"Oberfrittenbach";"3551";"BE"
"Obergerlafingen";"4564";"SO"
"Obergesteln";"3988";"VS"
"Oberglatt ZH";"8154";"ZH"
"Obergoldbach";"3434";"BE"
"Obergösgen";"4653";"SO"
"Oberhallau";"8216";"SH"
"Oberhasli";"8156";"ZH"
"Oberhelfenschwil";"9621";"SG"
"Oberhof";"5062";"AG"
"Oberhofen AG";"5273";"AG"
"Oberhofen TG";"8574";"TG"
"Oberhofen am Thunersee";"3653";"BE"
"Oberhünigen";"3504";"BE"
"Oberiberg";"8843";"SZ"
"Oberkirch LU";"6208";"LU"
"Oberkulm";"5727";"AG"
"Oberlunkhofen";"8917";"AG"
"Obermumpf";"4324";"AG"
"Obermutten";"7431";"GR"
"Obernau";"6012";"LU"
"Oberneunforn";"8526";"TG"
"Oberramsern";"4588";"SO"
"Oberrickenbach";"6387";"NW"
"Oberried FR";"1724";"FR"
"Oberried am Brienzersee";"3854";"BE"
"Oberrieden";"8942";"ZH"
"Oberriet SG";"9463";"SG"
"Oberrindal";"9604";"SG"
"Oberrohrdorf";"5452";"AG"
"Oberrüti";"5647";"AG"
"Obersaxen";"7134";"GR"
"Oberschan";"9479";"SG"
"Oberschrot";"1716";"FR"
"Oberstammheim";"8477";"ZH"
"Obersteckholz";"4924";"BE"
"Oberstetten";"9249";"SG"
"Oberstocken";"3632";"BE"
"Oberterzen";"8884";"SG"
"Oberthal";"3531";"BE"
"Oberurnen";"8868";"GL"
"Oberuzwil";"9242";"SG"
"Oberwald";"3999";"VS"
"Oberwangen TG";"8374";"TG"
"Oberwangen b. Bern";"3173";"BE"
"Oberweningen";"8165";"ZH"
"Oberwil (Dägerlen)";"8471";"ZH"
"Oberwil BL";"4104";"BL"
"Oberwil b. Büren";"3298";"BE"
"Oberwil b. Zug";"6317";"ZG"
"Oberwil im Simmental";"3765";"BE"
"Oberwil-Lieli";"8966";"AG"
"Oberägeri";"6315";"ZG"
"Oberönz";"3363";"BE"
"Oberösch";"3424";"BE"
"Obfelden";"8912";"ZH"
"Obstalden";"8758";"GL"
"Ochlenberg";"3367";"BE"
"Ocourt";"2889";"JU"
"Odogno";"6951";"TI"
"Oekingen";"4566";"SO"
"Oensingen";"4702";"SO"
"Oerlingen";"8461";"ZH"
"Oeschenbach";"4943";"BE"
"Oeschgen";"5072";"AG"
"Oeschseite";"3776";"BE"
"Oetwil am See";"8618";"ZH"
"Oetwil an der Limmat";"8955";"ZH"
"Oey";"3753";"BE"
"Oftringen";"4665";"AG"
"Ogens";"1045";"VD"
"Oggio";"6955";"TI"
"Ohmstal";"6143";"LU"
"Oleyres";"1580";"VD"
"Olivone";"6718";"TI"
"Ollon VD";"1867";"VD"
"Ollon VS";"3971";"VS"
"Olsberg";"4305";"AG"
"Olten";"4600";"SO"
"Oltingen";"4494";"BL"
"Onex";"1213";"GE"
"Onnens FR";"1756";"FR"
"Onnens VD";"1425";"VD"
"Opfershofen TG";"8584";"TG"
"Opfertshofen SH";"8236";"SH"
"Opfikon";"8152";"ZH"
"Oppens";"1047";"VD"
"Oppikon";"9565";"TG"
"Oppligen";"3629";"BE"
"Orbe";"1350";"VD"
"Orges";"1430";"VD"
"Orient";"1341";"VD"
"Origlio";"6945";"TI"
"Ormalingen";"4466";"BL"
"Ormône (Savièse)";"1965";"VS"
"Orny";"1317";"VD"
"Oron-la-Ville";"1610";"VD"
"Oron-le-Châtel";"1608";"VD"
"Orpund";"2552";"BE"
"Orselina";"6644";"TI"
"Orsières";"1937";"VS"
"Orsonnens";"1694";"FR"
"Ortschwaben";"3042";"BE"
"Orvin";"2534";"BE"
"Orzens";"1413";"VD"
"Oschwand";"3476";"BE"
"Osco";"6763";"TI"
"Osogna";"6703";"TI"
"Ospizio Bernina";"7710";"GR"
"Ossingen";"8475";"ZH"
"Osterfingen";"8218";"SH"
"Ostermundigen";"3072";"BE"
"Otelfingen";"8112";"ZH"
"Othmarsingen";"5504";"AG"
"Ottenbach";"8913";"ZH"
"Ottikon (Gossau ZH)";"8626";"ZH"
"Ottikon b. Kemptthal";"8307";"ZH"
"Ottoberg";"8561";"TG"
"Oulens-sous-Echallens";"1377";"VD"
"Oulens-sur-Lucens";"1522";"VD"
"Ovronnaz";"1911";"VS"
"Pagig";"7028";"GR"
"Pailly";"1416";"VD"
"Palagnedra";"6657";"TI"
"Palasuit (Liddes)";"1945";"VS"
"Palézieux";"1607";"VD"
"Palézieux-Village";"1607";"VD"
"Pambio-Noranco";"6915";"TI"
"Pampigny";"1142";"VD"
"Panex";"1867";"VD"
"Pany";"7243";"GR"
"Paradiso";"6900";"TI"
"Parpan";"7076";"GR"
"Parsonz";"7464";"GR"
"Paspels";"7417";"GR"
"Passugg";"7062";"GR"
"Paudex";"1094";"VD"
"Payerne";"1530";"VD"
"Pazzallo";"6912";"TI"
"Peccia";"6695";"TI"
"Pedrinate";"6832";"TI"
"Peiden";"7110";"GR"
"Peist";"7029";"GR"
"Peney-le-Jorat";"1059";"VD"
"Pensier";"1783";"FR"
"Penthalaz";"1305";"VD"
"Penthaz";"1303";"VD"
"Penthéréaz";"1375";"VD"
"Perlen";"6035";"LU"
"Perly";"1258";"GE"
"Perrefitte";"2742";"BE"
"Perroy";"1166";"VD"
"Personico";"6744";"TI"
"Peseux";"2034";"NE"
"Petit Vichères (Liddes)";"1945";"VS"
"Petit-Lancy";"1213";"GE"
"Petit-Martel";"2316";"NE"
"Peyres-Possens";"1063";"VD"
"Pfaffhausen";"8118";"ZH"
"Pfaffnau";"6264";"LU"
"Pfeffikon LU";"5735";"LU"
"Pfeffingen";"4148";"BL"
"Pfungen";"8422";"ZH"
"Pfyn";"8505";"TG"
"Pfäfers";"7312";"SG"
"Pfäffikon SZ";"8808";"SZ"
"Pfäffikon ZH";"8330";"ZH"
"Piandera Paese";"6959";"TI"
"Pianezzo";"6582";"TI"
"Piano di Peccia";"6695";"TI"
"Piazzogna";"6579";"TI"
"Pierrafortscha";"1723";"FR"
"Pieterlen";"2542";"BE"
"Pignia";"7443";"GR"
"Pigniu";"7156";"GR"
"Piotta";"6776";"TI"
"Pitasch";"7111";"GR"
"Pizy";"1174";"VD"
"Plaffeien";"1716";"FR"
"Plagne";"2536";"BE"
"Plan-les-Ouates";"1228";"GE"
"Planken";"9498";"LI"
"Plasselb";"1737";"FR"
"Platta";"7185";"GR"
"Plaun da Lej";"7517";"GR"
"Pleigne";"2807";"JU"
"Pleujouse";"2953";"JU"
"Plons";"8889";"SG"
"Pohlern";"3638";"BE"
"Poliez-Pittet";"1041";"VD"
"Poliez-le-Grand";"1041";"VD"
"Pollegio";"6742";"TI"
"Pompaples";"1318";"VD"
"Pomy";"1405";"VD"
"Pont (Veveyse)";"1699";"FR"
"Pont-de-la-Morge (Sion)";"1962";"VS"
"Pont-la-Ville";"1649";"FR"
"Ponte Capriasca";"6946";"TI"
"Ponte Cremenaga";"6996";"TI"
"Ponte Tresa";"6988";"TI"
"Pontenet";"2733";"BE"
"Ponthaux";"1772";"FR"
"Ponto Valentino";"6724";"TI"
"Pontresina";"7504";"GR"
"Porrentruy";"2900";"JU"
"Porsel";"1699";"FR"
"Port";"2562";"BE"
"Portalban";"1568";"FR"
"Portein";"7423";"GR"
"Porto Ronco";"6613";"TI"
"Porza";"6948";"TI"
"Posat";"1726";"FR"
"Poschiavo";"7742";"GR"
"Posieux";"1725";"FR"
"Praden";"7063";"GR"
"Pragg-Jenaz";"7231";"GR"
"Prahins";"1408";"VD"
"Prangins";"1197";"VD"
"Praratoud";"1528";"FR"
"Prato (Leventina)";"6773";"TI"
"Prato-Sornico";"6694";"TI"
"Pratteln";"4133";"BL"
"Pratval";"7415";"GR"
"Pravidondaz (Salins)";"1991";"VS"
"Praz (Vully)";"1788";"FR"
"Praz-de-Fort";"1943";"VS"
"Preda";"7482";"GR"
"Pregassona";"6963";"TI"
"Premier";"1324";"VD"
"Preonzo";"6523";"TI"
"Presinge";"1243";"GE"
"Prez-vers-Noréaz";"1746";"FR"
"Prez-vers-Siviriez";"1677";"FR"
"Prilly";"1008";"VD"
"Pringy";"1663";"FR"
"Produit (Leytron)";"1912";"VS"
"Progens";"1624";"FR"
"Promasens";"1673";"FR"
"Promontogno";"7606";"GR"
"Prosito";"6526";"TI"
"Provence";"1428";"VD"
"Prugiasco";"6723";"TI"
"Präz";"7424";"GR"
"Préverenges";"1028";"VD"
"Prévondavaux";"1410";"FR"
"Prévonloup";"1682";"VD"
"Prêles";"2515";"BE"
"Pugerna";"6823";"TI"
"Puidoux";"1070";"VD"
"Pully";"1009";"VD"
"Puplinge";"1241";"GE"
"Pura";"6984";"TI"
"Purasca";"6989";"TI"
"Pusserein";"7228";"GR"
"Putz";"7224";"GR"
"Péry";"2603";"BE"
"Quarten";"8883";"SG"
"Quartino";"6572";"TI"
"Quinten";"8878";"SG"
"Quinto";"6777";"TI"
"Rabius";"7172";"GR"
"Radelfingen b. Aarberg";"3271";"BE"
"Rafz";"8197";"ZH"
"Rain";"6026";"LU"
"Ramersberg";"6060";"OW"
"Ramiswil";"4719";"SO"
"Ramlinsburg";"4433";"BL"
"Ramosch";"7556";"GR"
"Ramsei";"3435";"BE"
"Ramsen";"8262";"SH"
"Rancate";"6862";"TI"
"Rances";"1439";"VD"
"Randa";"3928";"VS"
"Randogne";"3975";"VS"
"Ranflüh";"3439";"BE"
"Ranzo";"6577";"TI"
"Raperswilen";"8558";"TG"
"Rapperswil BE";"3255";"BE"
"Rapperswil SG";"8640";"SG"
"Raron";"3942";"VS"
"Rasa";"6655";"TI"
"Ravoire";"1928";"VS"
"Realp";"6491";"UR"
"Realta";"7408";"GR"
"Rebeuvelier";"2832";"JU"
"Rebstein";"9445";"SG"
"Rebévelier";"2717";"BE"
"Recherswil";"4565";"SO"
"Rechthalten";"1718";"FR"
"Reckingen VS";"3998";"VS"
"Reconvilier";"2732";"BE"
"Regensberg";"8158";"ZH"
"Regensdorf";"8105";"ZH"
"Rehetobel";"9038";"AR"
"Reichenbach im Kandertal";"3713";"BE"
"Reichenburg";"8864";"SZ"
"Reiden";"6260";"LU"
"Reidermoos";"6260";"LU"
"Reigoldswil";"4418";"BL"
"Reinach AG";"5734";"AG"
"Reinach BL";"4153";"BL"
"Reisiswil";"4919";"BE"
"Reitnau";"5057";"AG"
"Rekingen AG";"5332";"AG"
"Remaufens";"1617";"FR"
"Remetschwil";"5453";"AG"
"Remigen";"5236";"AG"
"Renan BE";"2616";"BE"
"Renens VD";"1020";"VD"
"Rengg";"6162";"LU"
"Rennaz";"1847";"VD"
"Retschwil";"6285";"LU"
"Reute AR";"9411";"SG"
"Reute AR";"9411";"AR"
"Reutigen";"3647";"BE"
"Reutlingen (Winterthur)";"8404";"ZH"
"Reverolle";"1128";"VD"
"Rheinau";"8462";"ZH"
"Rheineck";"9424";"SG"
"Rheinfelden";"4310";"AG"
"Rheinklingen";"8259";"TG"
"Rheinsulz";"5084";"AG"
"Rhäzüns";"7403";"GR"
"Riaz";"1632";"FR"
"Riazzino";"6595";"TI"
"Richenthal";"6263";"LU"
"Richigen";"3078";"BE"
"Richterswil";"8805";"ZH"
"Ricken SG";"8726";"SG"
"Rickenbach BL";"4462";"BL"
"Rickenbach LU";"6221";"LU"
"Rickenbach SO";"4613";"SO"
"Rickenbach Sulz";"8545";"ZH"
"Rickenbach ZH";"8545";"ZH"
"Rickenbach b. Schwyz";"6432";"SZ"
"Rickenbach b. Wil";"9532";"SG"
"Rickenbach b. Wil";"9532";"TG"
"Ricketwil (Winterthur)";"8352";"ZH"
"Riddes";"1908";"VS"
"Ried (Frutigen)";"3724";"BE"
"Ried (Muotathal)";"6436";"SZ"
"Ried b. Kerzers";"3216";"FR"
"Ried-Brig";"3911";"VS"
"Ried-Mörel";"3986";"VS"
"Rieden AG";"5415";"AG"
"Rieden SG";"8739";"SG"
"Riederalp";"3987";"VS"
"Riedern";"8750";"GL"
"Riedholz";"4533";"SO"
"Riedikon";"8616";"ZH"
"Riedstätt";"3159";"BE"
"Riedt b. Erlen";"8586";"TG"
"Riedtwil";"3475";"BE"
"Riehen";"4125";"BS"
"Riein";"7128";"GR"
"Riemenstalden";"6452";"SZ"
"Riet (Neftenbach)";"8412";"ZH"
"Rietheim";"5323";"AG"
"Riex";"1097";"VD"
"Riffenmatt";"3156";"BE"
"Rifferswil";"8911";"ZH"
"Riggisberg";"3132";"BE"
"Rigi Kaltbad";"6356";"LU"
"Rigi Klösterli";"6410";"SZ"
"Rigi Kulm";"6410";"SZ"
"Rigi Scheidegg";"6410";"SZ"
"Rigi Staffel";"6410";"SZ"
"Riken AG";"4853";"AG"
"Rikon im Tösstal";"8486";"ZH"
"Ringgenberg BE";"3852";"BE"
"Ringoldswil";"3656";"BE"
"Riniken";"5223";"AG"
"Riom";"7463";"GR"
"Risch";"6343";"ZG"
"Ritzingen";"3989";"VS"
"Riva San Vitale";"6826";"TI"
"Rivaz";"1071";"VD"
"Rive Haute (Liddes)";"1945";"VS"
"Riveo";"6674";"TI"
"Rivera";"6802";"TI"
"Rizenbach";"3206";"BE"
"Robasacco";"6599";"TI"
"Roche VD";"1852";"VD"
"Roche-d'Or";"2912";"JU"
"Rochefort";"2019";"NE"
"Roches BE";"2762";"BE"
"Rocourt";"2907";"JU"
"Rodels";"7415";"GR"
"Rodersdorf";"4118";"SO"
"Rodi-Fiesso";"6772";"TI"
"Roggenburg";"2814";"BL"
"Roggliswil";"6265";"LU"
"Roggwil BE";"4914";"BE"
"Roggwil TG";"9325";"TG"
"Rohr b. Olten";"4655";"SO"
"Rohrbach";"4938";"BE"
"Rohrbachgraben";"4938";"BE"
"Rohrmatt";"6132";"LU"
"Rolle";"1180";"VD"
"Romainmôtier";"1323";"VD"
"Romairon";"1423";"VD"
"Romanel-sur-Lausanne";"1032";"VD"
"Romanel-sur-Morges";"1122";"VD"
"Romanens";"1626";"FR"
"Romanshorn";"8590";"TG"
"Rombach";"5022";"AG"
"Romont BE";"2538";"BE"
"Romont FR";"1680";"FR"
"Romoos";"6113";"LU"
"Rona";"7454";"GR"
"Ronco sopra Ascona";"6622";"TI"
"Rongellen";"7430";"GR"
"Root";"6037";"LU"
"Root D4";"6039";"LU"
"Ropraz";"1088";"VD"
"Rorbas";"8427";"ZH"
"Rorschach";"9400";"SG"
"Rorschacherberg";"9404";"SG"
"Rosenlaui";"3860";"BE"
"Rossa";"6548";"GR"
"Rossemaison";"2842";"JU"
"Rossenges";"1513";"VD"
"Rossens FR";"1728";"FR"
"Rossens VD";"1554";"VD"
"Rosshäusern";"3204";"BE"
"Rossinière";"1658";"VD"
"Rossrüti";"9512";"SG"
"Rossura";"6760";"TI"
"Rosswald";"3913";"VS"
"Rosé";"1754";"FR"
"Rothenbrunnen";"7405";"GR"
"Rothenburg";"6023";"LU"
"Rothenfluh";"4467";"BL"
"Rothenhausen";"9565";"TG"
"Rothenthurm";"6418";"SZ"
"Rothrist";"4852";"AG"
"Rothwald";"3901";"VS"
"Rotkreuz";"6343";"ZG"
"Rottenschwil";"8919";"AG"
"Rougemont";"1659";"VD"
"Roumaz (Savièse)";"1965";"VS"
"Roveredo GR";"6535";"GR"
"Roveredo TI";"6957";"TI"
"Rovio";"6821";"TI"
"Rovray";"1463";"VD"
"Rubigen";"3113";"BE"
"Rudolfingen";"8465";"ZH"
"Rudolfstetten";"8964";"AG"
"Rue";"1673";"FR"
"Rueras";"7189";"GR"
"Rueun";"7156";"GR"
"Rueyres";"1046";"VD"
"Rueyres-St-Laurent";"1695";"FR"
"Rueyres-Treyfayes";"1626";"FR"
"Rueyres-les-Prés";"1542";"FR"
"Rufi";"8723";"SG"
"Ruggell";"9491";"LI"
"Rumendingen";"3472";"BE"
"Rumisberg";"4539";"BE"
"Rumlikon";"8332";"ZH"
"Rupperswil";"5102";"AG"
"Ruppoldsried";"3251";"BE"
"Ruschein";"7154";"GR"
"Russikon";"8332";"ZH"
"Russin";"1281";"GE"
"Russo";"6662";"TI"
"Russy";"1773";"FR"
"Ruswil";"6017";"LU"
"Rutschwil (Dägerlen)";"8471";"ZH"
"Ruvigliana";"6977";"TI"
"Rämismühle";"8487";"ZH"
"Réchy";"3966";"VS"
"Réclère";"2912";"JU"
"Römerswil LU";"6027";"LU"
"Röschenz";"4244";"BL"
"Röthenbach Herzogenbuchsee";"3373";"BE"
"Röthenbach im Emmental";"3538";"BE"
"Rüderswil";"3437";"BE"
"Rüdlingen";"8455";"SH"
"Rüdtligen";"3422";"BE"
"Rüedisbach";"3474";"BE"
"Rüeggisberg";"3088";"BE"
"Rüegsau";"3417";"BE"
"Rüegsauschachen";"3415";"BE"
"Rüegsbach";"3418";"BE"
"Rüeterswil";"8735";"SG"
"Rüfenach AG";"5235";"AG"
"Rüfenacht BE";"3075";"BE"
"Rümikon AG";"5464";"AG"
"Rümlang";"8153";"ZH"
"Rümligen";"3128";"BE"
"Rümlingen";"4444";"BL"
"Rünenberg";"4497";"BL"
"Rüschegg Gambach";"3153";"BE"
"Rüschegg Heubach";"3154";"BE"
"Rüschlikon";"8803";"ZH"
"Rüthi (Rheintal)";"9464";"SG"
"Rüti GL";"8782";"GL"
"Rüti ZH";"8630";"ZH"
"Rüti b. Büren";"3295";"BE"
"Rüti b. Lyssach";"3421";"BE"
"Rüti b. Riggisberg";"3099";"BE"
"Rütihof";"5406";"AG"
"Rütli";"6441";"UR"
"Rütschelen";"4933";"BE"
"Rüttenen";"4522";"SO"
"S-chanf";"7525";"GR"
"S. Antonino";"6592";"TI"
"S. Antonio (Val Morobbia)";"6583";"TI"
"S. Benedetg";"7174";"GR"
"S. Bernardino";"6565";"GR"
"S. Carlo (Poschiavo)";"7741";"GR"
"S. Carlo (Val Bavona)";"6690";"TI"
"S. Nazzaro";"6575";"TI"
"S. Pietro";"6854";"TI"
"S. Vittore";"6534";"GR"
"Saanen";"3792";"BE"
"Saanenmöser";"3777";"BE"
"Saas im Prättigau";"7247";"GR"
"Saas-Almagell";"3905";"VS"
"Saas-Balen";"3908";"VS"
"Saas-Fee";"3906";"VS"
"Saas-Grund";"3910";"VS"
"Sachseln";"6072";"OW"
"Saclentse";"1996";"VS"
"Safenwil";"5745";"AG"
"Safien Platz";"7107";"GR"
"Safnern";"2553";"BE"
"Sagno";"6839";"TI"
"Sagogn";"7152";"GR"
"Saicourt";"2732";"BE"
"Saignelégier";"2350";"JU"
"Saillon";"1913";"VS"
"Sala Capriasca";"6954";"TI"
"Saland";"8493";"ZH"
"Salavaux";"1585";"VD"
"Salenstein";"8268";"TG"
"Salez";"9465";"SG"
"Salgesch";"3970";"VS"
"Salins";"1991";"VS"
"Salmsach";"8599";"TG"
"Salorino";"6872";"TI"
"Salouf";"7462";"GR"
"Salvan";"1922";"VS"
"Salvenach";"1794";"FR"
"Samedan";"7503";"GR"
"Samnaun Dorf";"7563";"GR"
"Samnaun-Compatsch";"7562";"GR"
"Samstagern";"8833";"ZH"
"Sangernboden";"1738";"BE"
"Sargans";"7320";"SG"
"Sarmenstorf";"5614";"AG"
"Sarn";"7423";"GR"
"Sarnen";"6060";"OW"
"Sarreyer";"1948";"VS"
"Sarzens";"1683";"VD"
"Sassel";"1534";"VD"
"Satigny";"1242";"GE"
"Sattel";"6417";"SZ"
"Saubraz";"1189";"VD"
"Saulcy";"2873";"JU"
"Saules";"2063";"NE"
"Saules BE";"2732";"BE"
"Savagnier";"2065";"NE"
"Savigny";"1073";"VD"
"Savognin";"7460";"GR"
"Savosa";"6942";"TI"
"Sax";"9468";"SG"
"Saxeten";"3813";"BE"
"Saxon";"1907";"VS"
"Saxonne (Ayent)";"1966";"VS"
"Says";"7202";"GR"
"Scareglia";"6951";"TI"
"Schaan";"9494";"LI"
"Schaanwald";"9486";"LI"
"Schachen LU";"6105";"LU"
"Schachen b. Herisau";"9112";"AR"
"Schachen b. Reute";"9414";"AR"
"Schaffhausen";"8200";"SH"
"Schaffhausen";"8203";"SH"
"Schaffhausen";"8207";"SH"
"Schaffhausen";"8208";"SH"
"Schafhausen im Emmental";"3415";"BE"
"Schafisheim";"5503";"AG"
"Schalunen";"3314";"BE"
"Schangnau";"6197";"BE"
"Scharans";"7412";"GR"
"Scharnachtal";"3722";"BE"
"Schattdorf";"6467";"UR"
"Schattenhalb";"3860";"BE"
"Scheid";"7419";"GR"
"Schellenberg";"9488";"LI"
"Schelten";"2827";"BE"
"Schenkon";"6214";"LU"
"Scherz";"5246";"AG"
"Scherzingen";"8596";"TG"
"Scheunen";"3305";"BE"
"Scheuren";"2556";"BE"
"Schiers";"7220";"GR"
"Schindellegi";"8834";"SZ"
"Schinznach Bad";"5116";"AG"
"Schinznach Dorf";"5107";"AG"
"Schlans";"7168";"GR"
"Schlatt TG";"8252";"TG"
"Schlatt b. Winterthur";"8418";"ZH"
"Schlattingen";"8255";"TG"
"Schleinikon";"8165";"ZH"
"Schleitheim";"8226";"SH"
"Schlierbach";"6231";"LU"
"Schlieren";"8952";"ZH"
"Schliern b. Köniz";"3098";"BE"
"Schlossrued";"5044";"AG"
"Schlosswil";"3082";"BE"
"Schluein";"7151";"GR"
"Schmerikon";"8716";"SG"
"Schmidigen-Mühleweg";"3464";"BE"
"Schmidrüti";"8495";"ZH"
"Schmidshof";"9565";"TG"
"Schmiedrued";"5046";"AG"
"Schmitten (Albula)";"7493";"GR"
"Schmitten FR";"3185";"FR"
"Schnaus";"7130";"GR"
"Schneisingen";"5425";"AG"
"Schnottwil";"3253";"SO"
"Schocherswil";"8581";"TG"
"Schongau";"6288";"LU"
"Schuders";"7228";"GR"
"Schupfart";"4325";"AG"
"Schwaderloch";"5326";"AG"
"Schwadernau";"2556";"BE"
"Schwanden (Sigriswil)";"3657";"BE"
"Schwanden GL";"8762";"GL"
"Schwanden b. Brienz";"3855";"BE"
"Schwanden im Emmental";"3433";"BE"
"Schwarzenbach (Huttwil)";"4953";"BE"
"Schwarzenbach LU";"6215";"LU"
"Schwarzenbach SG";"9536";"SG"
"Schwarzenberg LU";"6103";"LU"
"Schwarzenburg";"3150";"BE"
"Schwarzenegg";"3616";"BE"
"Schwarzhäusern";"4911";"BE"
"Schwarzsee";"1716";"FR"
"Schweizersholz";"9223";"TG"
"Schwellbrunn";"9103";"AR"
"Schwende";"9057";"AI"
"Schwenden im Diemtigtal";"3757";"BE"
"Schwendi im Weisstannental";"7325";"SG"
"Schwendibach";"3624";"BE"
"Schwerzenbach";"8603";"ZH"
"Schwyz";"6430";"SZ"
"Schwändi b. Schwanden";"8762";"GL"
"Schänis";"8718";"SG"
"Schöfflisdorf";"8165";"ZH"
"Schöftland";"5040";"AG"
"Schönenbaumgarten";"8585";"TG"
"Schönenberg ZH";"8824";"ZH"
"Schönenberg an der Thur";"9215";"TG"
"Schönenbuch";"4124";"BL"
"Schönengrund";"9105";"AR"
"Schönenwerd";"5012";"SO"
"Schönholzerswilen";"8577";"TG"
"Schönried";"3778";"BE"
"Schötz";"6247";"LU"
"Schübelbach";"8862";"SZ"
"Schüpbach";"3535";"BE"
"Schüpfen";"3054";"BE"
"Schüpfheim";"6170";"LU"
"Scudellate";"6838";"TI"
"Scuol";"7550";"GR"
"Sedrun";"7188";"GR"
"Seeberg";"3365";"BE"
"Seedorf BE";"3267";"BE"
"Seedorf UR";"6462";"UR"
"Seehof";"2747";"BE"
"Seelisberg";"6377";"UR"
"Seengen";"5707";"AG"
"Seewen SO";"4206";"SO"
"Seewen SZ";"6423";"SZ"
"Seewil";"3256";"BE"
"Seewis Dorf";"7212";"GR"
"Seewis-Pardisla";"7212";"GR"
"Seewis-Schmitten";"7212";"GR"
"Seftigen";"3662";"BE"
"Segnas";"7186";"GR"
"Seigneux";"1525";"VD"
"Seiry";"1470";"FR"
"Seleute";"2888";"JU"
"Selkingen";"3989";"VS"
"Selma";"6545";"GR"
"Seltisberg";"4411";"BL"
